model_name,model_size,fine_tuned_dataset,fine_tuned_language,eval_dataset,eval_language,regime,score_mean,score_std,score_base_mean,score_base_std,score_norm_mean,score_norm_std,score_norm_base_mean,score_norm_base_std,delta_score_mean,delta_score_std,delta_score_norm_mean,delta_score_norm_std,n_seeds,score_se,score_base_se,score_norm_se,score_norm_base_se,delta_score_se,delta_score_norm_se
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,global_mmlu,bn,MT-CL,0.3758333333333333,0.0028867513459481,0.3833333333333333,0.0028867513459481,0.3758333333333333,0.0028867513459481,0.3833333333333333,0.0028867513459481,-0.7500000000000006,0.5000000000000004,-0.7500000000000006,0.5000000000000004,3,0.0016666666666666,0.0016666666666666,0.0016666666666666,0.0016666666666666,0.2886751345948131,0.2886751345948131
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,global_mmlu,de,MT-CL,0.3891666666666666,0.0062915286960589,0.3499999999999999,0.0025,0.3891666666666666,0.0062915286960589,0.3499999999999999,0.0025,3.91666666666667,0.5773502691896262,3.91666666666667,0.5773502691896262,3,0.0036324157862839,0.001443375672974,0.0036324157862839,0.001443375672974,0.3333333333333336,0.3333333333333336
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,global_mmlu,en,MT-CL,0.61,0.0043301270189221,0.5866666666666667,0.0038188130791298,0.61,0.0043301270189221,0.5866666666666667,0.0038188130791298,2.3333333333333353,0.8036375634160752,2.3333333333333353,0.8036375634160752,3,0.0024999999999999,0.0022047927592204,0.0024999999999999,0.0022047927592204,0.463980363569166,0.463980363569166
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,global_mmlu,es,MT-ML,0.4066666666666667,0.0076376261582597,0.3566666666666666,0.0115470053837925,0.4066666666666667,0.0076376261582597,0.3566666666666666,0.0115470053837925,5.000000000000003,0.5000000000000036,5.000000000000003,0.5000000000000036,3,0.0044095855184409,0.0066666666666666,0.0044095855184409,0.0066666666666666,0.288675134594815,0.288675134594815
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,global_mmlu,fr,MT-CL,0.4358333333333333,0.0080363756341607,0.4358333333333333,0.0087797114607106,0.4358333333333333,0.0080363756341607,0.4358333333333333,0.0087797114607106,0.0,1.6393596310755016,0.0,1.6393596310755016,3,0.0046398036356916,0.0050689687752485,0.0046398036356916,0.0050689687752485,0.9464847243000464,0.9464847243000464
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,global_mmlu,hi,MT-CL,0.36,0.0,0.3741666666666667,0.0101036297108184,0.36,0.0,0.3741666666666667,0.0101036297108184,-1.416666666666668,1.010362971081846,-1.416666666666668,1.010362971081846,3,0.0,0.0058333333333333,0.0,0.0058333333333333,0.5833333333333339,0.5833333333333339
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,global_mmlu,id,MT-CL,0.43,0.0,0.4049999999999999,0.0043301270189221,0.43,0.0,0.4049999999999999,0.0043301270189221,2.5000000000000004,0.4330127018922167,2.5000000000000004,0.4330127018922167,3,0.0,0.0024999999999999,0.0,0.0024999999999999,0.2499999999999985,0.2499999999999985
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,global_mmlu,it,MT-CL,0.3391666666666666,0.0052041649986653,0.295,0.0025,0.3391666666666666,0.0052041649986653,0.295,0.0025,4.416666666666669,0.3818813079129844,4.416666666666669,0.3818813079129844,3,0.0030046260628866,0.001443375672974,0.0030046260628866,0.001443375672974,0.2204792759220479,0.2204792759220479
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,global_mmlu,pt,MT-CL,0.24,0.0,0.2391666666666666,0.001443375672974,0.24,0.0,0.2391666666666666,0.001443375672974,0.0833333333333334,0.1443375672974065,0.0833333333333334,0.1443375672974065,3,0.0,0.0008333333333333,0.0,0.0008333333333333,0.0833333333333334,0.0833333333333334
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,global_mmlu,zh,MT-CL,0.4716666666666667,0.0028867513459481,0.4733333333333333,0.0038188130791298,0.4716666666666667,0.0028867513459481,0.4733333333333333,0.0038188130791298,-0.1666666666666668,0.1443375672974065,-0.1666666666666668,0.1443375672974065,3,0.0016666666666666,0.0022047927592204,0.0016666666666666,0.0022047927592204,0.0833333333333334,0.0833333333333334
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,hellaswag,ar,CT-CL,0.3241666666666666,0.0260208249933266,0.3225,0.0264575131106459,0.4025,0.0313249102153542,0.4041666666666666,0.0305505046330389,0.1666666666666649,0.1443375672974049,-0.1666666666666668,0.381881307912987,3,0.0150231303144333,0.0152752523165194,0.0180854453451756,0.0176383420737639,0.0833333333333324,0.2204792759220494
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,hellaswag,bn,CT-CL,0.2799999999999999,0.0114564392373895,0.2749999999999999,0.0090138781886599,0.3158333333333333,0.0166458202961984,0.3158333333333333,0.0152752523165194,0.4999999999999986,0.2500000000000002,0.0,0.6614378277661482,3,0.0066143782776614,0.0052041649986653,0.0096104688288923,0.0088191710368819,0.1443375672974065,0.381881307912987
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,hellaswag,de,CT-CL,0.4033333333333333,0.0128290035986171,0.4008333333333334,0.0137689263682152,0.4675,0.0216506350946109,0.4666666666666666,0.026731691553909,0.2500000000000002,0.2500000000000002,0.0833333333333334,0.5204164998665336,3,0.0074068286810963,0.0079494933451412,0.0124999999999999,0.0154335493145434,0.1443375672974065,0.300462606288666
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,hellaswag,en,CT-CL,0.5291666666666667,0.0137689263682152,0.5283333333333333,0.0118145390656315,0.6725,0.0114564392373896,0.6725,0.0139194109070751,0.0833333333333352,0.3818813079129846,0.0,0.5000000000000004,3,0.0079494933451412,0.0068211273098937,0.0066143782776614,0.0080363756341608,0.220479275922048,0.2886751345948131
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,hellaswag,es,CT-ML,0.4341666666666666,0.0094648472430004,0.4366666666666667,0.0137689263682152,0.5733333333333334,0.0038188130791298,0.5750000000000001,0.0025,-0.2500000000000002,0.4330127018922197,-0.1666666666666668,0.6291528696058986,3,0.005464532103585,0.0079494933451412,0.0022047927592205,0.001443375672974,0.2500000000000002,0.363241578628391
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,hellaswag,fr,CT-CL,0.4266666666666667,0.0202072594216369,0.43,0.0175,0.54,0.0263391343821318,0.5383333333333333,0.0264968551593077,-0.3333333333333336,0.381881307912987,0.1666666666666668,0.5773502691896263,3,0.0116666666666666,0.0101036297108184,0.0152069063257455,0.0152979664589048,0.2204792759220494,0.3333333333333336
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,hellaswag,hi,CT-CL,0.3233333333333333,0.0115470053837925,0.3225,0.0132287565553229,0.3675,0.0152069063257455,0.3666666666666667,0.0166458202961985,0.0833333333333334,0.2886751345948131,0.0833333333333334,0.2886751345948131,3,0.0066666666666666,0.0076376261582597,0.0087797114607106,0.0096104688288923,0.1666666666666668,0.1666666666666668
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,hellaswag,id,CT-CL,0.3883333333333333,0.0376109469879891,0.3908333333333333,0.0376109469879892,0.4475,0.0402336923485776,0.4458333333333333,0.0430358377789178,-0.2500000000000002,0.0,0.1666666666666668,0.2886751345948131,3,0.0217146903679922,0.0217146903679923,0.0232289331079439,0.0248467525264592,0.0,0.1666666666666668
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,hellaswag,it,CT-CL,0.4033333333333333,0.0052041649986653,0.4033333333333333,0.0052041649986653,0.4733333333333333,0.0076376261582597,0.4741666666666666,0.0080363756341607,0.0,0.2499999999999946,-0.0833333333333334,0.381881307912987,3,0.0030046260628866,0.0030046260628866,0.0044095855184409,0.0046398036356916,0.1443375672974033,0.2204792759220494
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,hellaswag,pt,CT-CL,0.4075,0.0114564392373895,0.4091666666666667,0.0087797114607105,0.54,0.01,0.5425,0.01,-0.1666666666666668,0.2886751345948131,-0.2499999999999946,0.0,3,0.0066143782776614,0.0050689687752485,0.0057735026918962,0.0057735026918962,0.1666666666666668,0.0
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,hellaswag,zh,CT-CL,0.3816666666666666,0.0152752523165194,0.3833333333333333,0.0166458202961985,0.4975,0.0241091269024823,0.5,0.0229128784747792,-0.1666666666666668,0.1443375672974065,-0.250000000000002,0.4330127018922165,3,0.0088191710368819,0.0096104688288923,0.013919410907075,0.0132287565553229,0.0833333333333334,0.2499999999999984
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,truthfulqa,ar,CT-CL,0.3108333333333333,0.0240225588423326,0.31,0.0225,0.3108333333333333,0.0240225588423326,0.31,0.0225,0.0833333333333334,0.381881307912987,0.0833333333333334,0.381881307912987,3,0.0138694308142443,0.0129903810567665,0.0138694308142443,0.0129903810567665,0.2204792759220494,0.2204792759220494
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,truthfulqa,bn,CT-CL,0.2833333333333333,0.0175594229214212,0.2841666666666667,0.0175594229214212,0.2833333333333333,0.0175594229214212,0.2841666666666667,0.0175594229214212,-0.0833333333333334,0.2886751345948131,-0.0833333333333334,0.2886751345948131,3,0.010137937550497,0.010137937550497,0.010137937550497,0.010137937550497,0.1666666666666668,0.1666666666666668
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,truthfulqa,de,CT-CL,0.3274999999999999,0.0156124949959959,0.3374999999999999,0.0149999999999999,0.3274999999999999,0.0156124949959959,0.3374999999999999,0.0149999999999999,-1.0000000000000009,0.4330127018922197,-1.0000000000000009,0.4330127018922197,3,0.0090138781886599,0.0086602540378443,0.0090138781886599,0.0086602540378443,0.2500000000000002,0.2500000000000002
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,truthfulqa,en,CT-CL,0.3283333333333333,0.0184277869895799,0.3333333333333333,0.0202072594216368,0.3283333333333333,0.0184277869895799,0.3333333333333333,0.0202072594216368,-0.4999999999999967,0.4330127018922181,-0.4999999999999967,0.4330127018922181,3,0.010639287779003,0.0116666666666666,0.010639287779003,0.0116666666666666,0.2499999999999993,0.2499999999999993
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,truthfulqa,es,CT-ML,0.3208333333333333,0.0177364972114939,0.3308333333333333,0.0152752523165194,0.3208333333333333,0.0177364972114939,0.3308333333333333,0.0152752523165194,-0.999999999999999,1.1456439237389615,-0.999999999999999,1.1456439237389615,3,0.0102401714395371,0.0088191710368819,0.0102401714395371,0.0088191710368819,0.6614378277661486,0.6614378277661486
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,truthfulqa,fr,CT-CL,0.3025,0.0195256241897666,0.3025,0.0238484800354236,0.3025,0.0195256241897666,0.3025,0.0238484800354236,0.0,0.4330127018922197,0.0,0.4330127018922197,3,0.0112731243820572,0.0137689263682152,0.0112731243820572,0.0137689263682152,0.2500000000000002,0.2500000000000002
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,truthfulqa,hi,CT-CL,0.2775,0.0074999999999999,0.2775,0.0066143782776614,0.2775,0.0074999999999999,0.2775,0.0066143782776614,0.0,0.2500000000000002,0.0,0.2500000000000002,3,0.0043301270189221,0.0038188130791298,0.0043301270189221,0.0038188130791298,0.1443375672974065,0.1443375672974065
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,truthfulqa,id,CT-CL,0.3325,0.0213600093632938,0.3233333333333333,0.0170171482138851,0.3325,0.0213600093632938,0.3233333333333333,0.0170171482138851,0.9166666666666656,0.5773502691896247,0.9166666666666656,0.5773502691896247,3,0.0123322071557906,0.0098248551021263,0.0123322071557906,0.0098248551021263,0.3333333333333327,0.3333333333333327
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,truthfulqa,it,CT-CL,0.295,0.0261007662722763,0.3016666666666667,0.0212622513702884,0.295,0.0261007662722763,0.3016666666666667,0.0212622513702884,-0.6666666666666673,0.8036375634160804,-0.6666666666666673,0.8036375634160804,3,0.0150692844333542,0.0122757665522135,0.0150692844333542,0.0122757665522135,0.463980363569169,0.463980363569169
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,truthfulqa,pt,CT-CL,0.3408333333333333,0.0150692844333542,0.3491666666666666,0.0137689263682152,0.3408333333333333,0.0150692844333542,0.3491666666666666,0.0137689263682152,-0.8333333333333321,0.1443375672974081,-0.8333333333333321,0.1443375672974081,3,0.0087002554240921,0.0079494933451411,0.0087002554240921,0.0079494933451411,0.0833333333333343,0.0833333333333343
Llama-3.2-3B-Instruct,3.0,global_mmlu,es,truthfulqa,zh,CT-CL,0.3008333333333333,0.0080363756341607,0.3133333333333333,0.0080363756341608,0.3008333333333333,0.0080363756341607,0.3133333333333333,0.0080363756341608,-1.250000000000001,0.0,-1.250000000000001,0.0,3,0.0046398036356916,0.0046398036356917,0.0046398036356916,0.0046398036356917,0.0,0.0
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,arc_challenge,ar,CT-CL,0.2625,0.0152069063257455,0.2591666666666667,0.0175594229214212,0.3008333333333333,0.0166458202961985,0.3041666666666666,0.0215541952606292,0.3333333333333336,0.8779711460710623,-0.3333333333333336,0.7216878364870328,3,0.0087797114607106,0.010137937550497,0.0096104688288923,0.01244432043589,0.5068968775248521,0.4166666666666671
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,arc_challenge,bn,CT-CL,0.21,0.0090138781886599,0.21,0.0090138781886599,0.2749999999999999,0.0108972473588516,0.28,0.0132287565553229,0.0,0.9013878188659982,-0.5000000000000004,0.2500000000000002,3,0.0052041649986653,0.0052041649986653,0.0062915286960589,0.0076376261582597,0.5204164998665337,0.1443375672974065
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,arc_challenge,de,CT-CL,0.3041666666666666,0.0072168783648703,0.2966666666666666,0.0038188130791298,0.345,0.0099999999999999,0.3408333333333333,0.0087797114607105,0.7500000000000006,0.5000000000000004,0.4166666666666652,0.8779711460710597,3,0.0041666666666666,0.0022047927592204,0.0057735026918962,0.0050689687752484,0.2886751345948131,0.5068968775248506
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,arc_challenge,en,CT-CL,0.445,0.0066143782776614,0.4391666666666666,0.0101036297108184,0.4524999999999999,0.0152069063257455,0.4516666666666666,0.0123322071557906,0.5833333333333338,0.381881307912987,0.0833333333333334,0.381881307912987,3,0.0038188130791298,0.0058333333333333,0.0087797114607106,0.0071200031210979,0.2204792759220494,0.2204792759220494
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,arc_challenge,es,CT-CL,0.3499999999999999,0.0066143782776614,0.3458333333333334,0.0104083299973306,0.3758333333333333,0.0152752523165194,0.3675,0.0175,0.4166666666666633,0.3818813079129839,0.833333333333334,0.381881307912987,3,0.0038188130791298,0.0060092521257732,0.0088191710368819,0.0101036297108184,0.2204792759220476,0.2204792759220494
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,arc_challenge,fr,CT-ML,0.3275,0.0043301270189221,0.3275,0.0025,0.3533333333333333,0.0072168783648703,0.3525,0.0066143782776614,0.0,0.2500000000000002,0.0833333333333334,0.1443375672974065,3,0.0024999999999999,0.001443375672974,0.0041666666666666,0.0038188130791298,0.1443375672974065,0.0833333333333334
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,arc_challenge,hi,CT-CL,0.2475,0.0195256241897666,0.2525,0.0180277563773199,0.2825,0.0180277563773199,0.2916666666666667,0.017017148213885,-0.5000000000000004,0.4330127018922197,-0.9166666666666676,0.1443375672974065,3,0.0112731243820572,0.0104083299973306,0.0104083299973306,0.0098248551021263,0.2500000000000002,0.0833333333333334
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,arc_challenge,id,CT-CL,0.3058333333333333,0.0052041649986653,0.2975,0.0075,0.3483333333333333,0.0052041649986652,0.3491666666666666,0.0087797114607105,0.833333333333334,0.2886751345948131,-0.0833333333333334,0.381881307912987,3,0.0030046260628866,0.0043301270189221,0.0030046260628866,0.0050689687752485,0.1666666666666668,0.2204792759220494
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,arc_challenge,it,CT-CL,0.3225,0.0132287565553229,0.3233333333333333,0.0160727512683216,0.3541666666666667,0.0123322071557905,0.3475,0.013919410907075,-0.0833333333333334,0.2886751345948131,0.6666666666666673,0.6291528696058963,3,0.0076376261582597,0.0092796072713833,0.0071200031210979,0.0080363756341607,0.1666666666666668,0.3632415786283898
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,arc_challenge,pt,CT-CL,0.3325,0.0066143782776614,0.3349999999999999,0.0090138781886599,0.3966666666666666,0.0158771324027146,0.3841666666666667,0.0150692844333543,-0.2499999999999983,0.4999999999999976,1.2499999999999991,0.6614378277661471,3,0.0038188130791298,0.0052041649986653,0.0091666666666666,0.0087002554240921,0.2886751345948115,0.3818813079129864
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,arc_challenge,zh,CT-CL,0.2966666666666667,0.0208166599946613,0.2958333333333333,0.023629078131263,0.3683333333333333,0.0076376261582597,0.3625,0.0198431348329844,0.0833333333333334,0.2886751345948131,0.583333333333332,1.2332207155790598,3,0.0120185042515466,0.0136422546197874,0.0044095855184409,0.0114564392373896,0.1666666666666668,0.7120003121097931
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,global_mmlu,ar,MT-CL,0.3908333333333333,0.0062915286960589,0.3783333333333333,0.001443375672974,0.3908333333333333,0.0062915286960589,0.3783333333333333,0.001443375672974,1.250000000000001,0.5000000000000004,1.250000000000001,0.5000000000000004,3,0.0036324157862839,0.0008333333333333,0.0036324157862839,0.0008333333333333,0.2886751345948131,0.2886751345948131
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,global_mmlu,bn,MT-CL,0.3766666666666666,0.0038188130791298,0.3833333333333333,0.0028867513459481,0.3766666666666666,0.0038188130791298,0.3833333333333333,0.0028867513459481,-0.6666666666666673,0.6291528696058963,-0.6666666666666673,0.6291528696058963,3,0.0022047927592204,0.0016666666666666,0.0022047927592204,0.0016666666666666,0.3632415786283898,0.3632415786283898
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,global_mmlu,de,MT-CL,0.3833333333333333,0.0038188130791298,0.3499999999999999,0.0025,0.3833333333333333,0.0038188130791298,0.3499999999999999,0.0025,3.333333333333336,0.1443375672974067,3.333333333333336,0.1443375672974067,3,0.0022047927592205,0.001443375672974,0.0022047927592205,0.001443375672974,0.0833333333333335,0.0833333333333335
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,global_mmlu,en,MT-CL,0.61,0.005,0.5866666666666667,0.0038188130791298,0.61,0.005,0.5866666666666667,0.0038188130791298,2.3333333333333317,0.8036375634160792,2.3333333333333317,0.8036375634160792,3,0.0028867513459481,0.0022047927592204,0.0028867513459481,0.0022047927592204,0.4639803635691683,0.4639803635691683
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,global_mmlu,es,MT-CL,0.4133333333333333,0.0038188130791298,0.3566666666666666,0.0115470053837925,0.4133333333333333,0.0038188130791298,0.3566666666666666,0.0115470053837925,5.666666666666667,1.4648663192705798,5.666666666666667,1.4648663192705798,3,0.0022047927592204,0.0066666666666666,0.0022047927592204,0.0066666666666666,0.8457409637576856,0.8457409637576856
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,global_mmlu,fr,MT-ML,0.4375,0.0,0.4358333333333333,0.0087797114607106,0.4375,0.0,0.4358333333333333,0.0087797114607106,0.1666666666666668,0.8779711460710623,0.1666666666666668,0.8779711460710623,3,0.0,0.0050689687752485,0.0,0.0050689687752485,0.5068968775248521,0.5068968775248521
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,global_mmlu,hi,MT-CL,0.3791666666666666,0.0052041649986653,0.3741666666666667,0.0101036297108184,0.3791666666666666,0.0052041649986653,0.3741666666666667,0.0101036297108184,0.5000000000000004,1.2990381056766591,0.5000000000000004,1.2990381056766591,3,0.0030046260628866,0.0058333333333333,0.0030046260628866,0.0058333333333333,0.7500000000000007,0.7500000000000007
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,global_mmlu,id,MT-CL,0.4324999999999999,0.005,0.4049999999999999,0.0043301270189221,0.4324999999999999,0.005,0.4049999999999999,0.0043301270189221,2.7500000000000004,0.6614378277661461,2.7500000000000004,0.6614378277661461,3,0.0028867513459481,0.0024999999999999,0.0028867513459481,0.0024999999999999,0.3818813079129858,0.3818813079129858
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,global_mmlu,it,MT-CL,0.3341666666666666,0.001443375672974,0.295,0.0025,0.3341666666666666,0.001443375672974,0.295,0.0025,3.91666666666667,0.2886751345948128,3.91666666666667,0.2886751345948128,3,0.0008333333333333,0.001443375672974,0.0008333333333333,0.001443375672974,0.1666666666666666,0.1666666666666666
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,global_mmlu,pt,MT-CL,0.24,0.0,0.2391666666666666,0.001443375672974,0.24,0.0,0.2391666666666666,0.001443375672974,0.0833333333333334,0.1443375672974065,0.0833333333333334,0.1443375672974065,3,0.0,0.0008333333333333,0.0,0.0008333333333333,0.0833333333333334,0.0833333333333334
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,global_mmlu,zh,MT-CL,0.4708333333333332,0.001443375672974,0.4733333333333333,0.0038188130791298,0.4708333333333332,0.001443375672974,0.4733333333333333,0.0038188130791298,-0.2500000000000002,0.2500000000000002,-0.2500000000000002,0.2500000000000002,3,0.0008333333333333,0.0022047927592204,0.0008333333333333,0.0022047927592204,0.1443375672974065,0.1443375672974065
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,hellaswag,ar,CT-CL,0.3241666666666666,0.0255359224100743,0.3225,0.0264575131106459,0.405,0.02783882181415,0.4041666666666666,0.0305505046330389,0.1666666666666668,0.1443375672974065,0.0833333333333334,0.2886751345948131,3,0.0147431716774618,0.0152752523165194,0.0160727512683215,0.0176383420737639,0.0833333333333334,0.1666666666666668
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,hellaswag,bn,CT-CL,0.2791666666666667,0.0087797114607105,0.2749999999999999,0.0090138781886599,0.3175,0.0173205080756887,0.3158333333333333,0.0152752523165194,0.416666666666667,0.1443375672974065,0.1666666666666668,0.5773502691896262,3,0.0050689687752485,0.0052041649986653,0.01,0.0088191710368819,0.0833333333333334,0.3333333333333336
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,hellaswag,de,CT-CL,0.3991666666666666,0.0137689263682152,0.4008333333333334,0.0137689263682152,0.4675,0.0259807621135331,0.4666666666666666,0.026731691553909,-0.1666666666666668,0.1443375672974065,0.0833333333333334,0.1443375672974065,3,0.0079494933451412,0.0079494933451412,0.0149999999999999,0.0154335493145434,0.0833333333333334,0.0833333333333334
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,hellaswag,en,CT-CL,0.5291666666666667,0.0125830573921179,0.5283333333333333,0.0118145390656315,0.6741666666666667,0.0076376261582597,0.6725,0.0139194109070751,0.0833333333333315,0.5204164998665327,0.1666666666666631,0.721687836487036,3,0.0072648315725677,0.0068211273098937,0.0044095855184409,0.0080363756341608,0.3004626062886655,0.4166666666666689
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,hellaswag,es,CT-CL,0.4391666666666666,0.0076376261582597,0.4366666666666667,0.0137689263682152,0.5733333333333334,0.0052041649986652,0.5750000000000001,0.0025,0.2500000000000002,0.6614378277661482,-0.1666666666666668,0.3818813079129906,3,0.0044095855184409,0.0079494933451412,0.0030046260628866,0.001443375672974,0.381881307912987,0.2204792759220515
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,hellaswag,fr,CT-ML,0.4258333333333333,0.0170171482138851,0.43,0.0175,0.5366666666666666,0.0215541952606293,0.5383333333333333,0.0264968551593077,-0.416666666666667,0.1443375672974065,-0.1666666666666668,0.8779711460710592,3,0.0098248551021263,0.0101036297108184,0.0124443204358901,0.0152979664589048,0.0833333333333334,0.5068968775248504
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,hellaswag,hi,CT-CL,0.3216666666666667,0.0104083299973306,0.3225,0.0132287565553229,0.3699999999999999,0.015612494995996,0.3666666666666667,0.0166458202961985,-0.0833333333333334,0.2886751345948131,0.3333333333333336,0.5204164998665337,3,0.0060092521257733,0.0076376261582597,0.0090138781886599,0.0096104688288923,0.1666666666666668,0.3004626062886661
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,hellaswag,id,CT-CL,0.3899999999999999,0.0402336923485776,0.3908333333333333,0.0376109469879892,0.4441666666666666,0.0406458279941906,0.4458333333333333,0.0430358377789178,-0.0833333333333334,0.2886751345948131,-0.1666666666666668,0.5204164998665336,3,0.0232289331079439,0.0217146903679923,0.0234668797338812,0.0248467525264592,0.1666666666666668,0.300462606288666
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,hellaswag,it,CT-CL,0.4016666666666666,0.0052041649986653,0.4033333333333333,0.0052041649986653,0.4766666666666666,0.0101036297108184,0.4741666666666666,0.0080363756341607,-0.1666666666666668,0.5204164998665283,0.2500000000000002,0.2500000000000002,3,0.0030046260628866,0.0030046260628866,0.0058333333333333,0.0046398036356916,0.3004626062886629,0.1443375672974065
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,hellaswag,pt,CT-CL,0.4066666666666667,0.0112731243820572,0.4091666666666667,0.0087797114607105,0.54,0.0108972473588516,0.5425,0.01,-0.2500000000000002,0.2500000000000002,-0.2499999999999983,0.6614378277661503,3,0.0065085413965888,0.0050689687752485,0.0062915286960589,0.0057735026918962,0.1443375672974065,0.3818813079129882
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,hellaswag,zh,CT-CL,0.3833333333333333,0.0166458202961985,0.3833333333333333,0.0166458202961985,0.4991666666666667,0.0252899848424892,0.5,0.0229128784747792,0.0,0.0,-0.0833333333333352,0.9464847243000484,3,0.0096104688288923,0.0096104688288923,0.0146011795566127,0.0132287565553229,0.0,0.5464532103585017
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,truthfulqa,ar,CT-CL,0.3141666666666666,0.0202072594216369,0.31,0.0225,0.3141666666666666,0.0202072594216369,0.31,0.0225,0.416666666666667,0.381881307912987,0.416666666666667,0.381881307912987,3,0.0116666666666666,0.0129903810567665,0.0116666666666666,0.0129903810567665,0.2204792759220494,0.2204792759220494
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,truthfulqa,bn,CT-CL,0.2858333333333333,0.0162660177466192,0.2841666666666667,0.0175594229214212,0.2858333333333333,0.0162660177466192,0.2841666666666667,0.0175594229214212,0.1666666666666668,0.1443375672974065,0.1666666666666668,0.1443375672974065,3,0.0093911897246538,0.010137937550497,0.0093911897246538,0.010137937550497,0.0833333333333334,0.0833333333333334
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,truthfulqa,de,CT-CL,0.3358333333333334,0.0104083299973306,0.3374999999999999,0.0149999999999999,0.3358333333333334,0.0104083299973306,0.3374999999999999,0.0149999999999999,-0.1666666666666668,0.5773502691896263,-0.1666666666666668,0.5773502691896263,3,0.0060092521257732,0.0086602540378443,0.0060092521257732,0.0086602540378443,0.3333333333333336,0.3333333333333336
Llama-3.2-3B-Instruct,3.0,global_mmlu,fr,truthfulqa,en,CT-CL,0.33,0.0195256241897666,0.3333333333333333,0.0202072594216368,0.33,0.0195256241897666,0.3333333333333333,0.0202072594216368,-0.3333333333333299,0.1443375672974049,-0.3333333333333299,0.1443375672974049,3,0.0112731243820572,0.0116666666666666,0.0112731243820572,0.0116666666666666,0.0833333333333324,0.0833333333333324
